Pipeline,Ground Truth Answer,Generated Answer,BLEU,SacreBLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Exact Match,BERT Precision,BERT Recall,BERT F1
LangChain MultiVector Retriever (English),conventional aircraft cannot decelerate on their own,"almost all carriers using conventional aircraft have arrestedrecovery systems because nonvtol or conventional aircraft cannot decelerate on their own, so they require systems like arrestor wires to bring them to a stop in a short distance.",0.17080052973495516,0.1475641481372325,0.32558139534883723,0.2926829268292683,0.32558139534883723,0.7200168918918919,0,0.07101945579051971,0.6359396576881409,0.3001946210861206
LangChain MultiVector Retriever (English),to recover their aircraft,the purpose of an arrestedrecovery system is to enable nonvtol or conventional aircraft to decelerate and stop in a short distance on an aircraft carrier by using a tailhook that catches on arrestor wires stretched across the deck.,0.00888330396477998,0.011216940038341035,0.09523809523809525,0.0,0.09523809523809525,0.13333333333333333,0,-0.1634472757577896,0.07453456521034241,-0.05405298247933388
LangChain MultiVector Retriever (English),extend a tailhook that catches on arrestor wires stretched across the deck,"when landing, aircraft extend a tailhook that catches on arrestor wires stretched across the deck to bring themselves to a stop in a short distance.",0.40980949787910764,0.4098094978791076,0.6486486486486487,0.6285714285714286,0.6486486486486487,0.8819444444444445,0,0.4110737442970276,0.6495296955108643,0.5233192443847656
LangChain MultiVector Retriever (English),bolt,it allows the aircraft to bolt and safely return to flight for another landing attempt rather than crashing into aircraft on the forward deck.,0.010825057921671676,0.01506189323093867,0.07999999999999999,0.0,0.07999999999999999,0.1470588235294118,0,-0.9879555702209473,-0.7977933287620544,-0.9363022446632385
LangChain MultiVector Retriever (English),crashing into aircraft on the forward deck,a bolt can prevent an aircraft from crashing into aircraft parked on the forward deck.,0.2214250071345737,0.2214250071345737,0.6363636363636364,0.5,0.6363636363636364,0.875742702144149,0,0.45520177483558655,0.6561938524246216,0.5512767434120178
LangChain MultiVector Retriever (English),"the shooters, the handler, and the air boss","the three key personnel involved in the flight deck are the shooters, the handler, and the air boss.",0.4328015276270854,0.4328015276270855,0.6153846153846153,0.5833333333333334,0.6153846153846153,0.9004504504504506,0,0.3440534472465515,0.6433203220367432,0.4814310073852539
LangChain MultiVector Retriever (English),launching aircraft,shooters are responsible for launching aircraft.,0.081939171811711,0.13134549472120788,0.5,0.33333333333333337,0.5,0.75,0,0.19276957213878632,0.4254162013530731,0.3020689785480499
LangChain MultiVector Retriever (English),the movement of aircraft before launching and after recovery,the handler is responsible for the movement of aircraft before launching and after recovery.,0.5512003357447272,0.5512003357447276,0.782608695652174,0.761904761904762,0.782608695652174,0.9368569958847737,0,0.4871125817298889,0.6963985562324524,0.5868139863014221
LangChain MultiVector Retriever (English),on the navigation bridge,the captain of the ship spends most of his time one level below primary on the navigation bridge.,0.12673718536830808,0.12673718536830808,0.3636363636363636,0.3,0.3636363636363636,0.721590909090909,0,0.1412021368741989,0.5771583318710327,0.3285955786705017
LangChain MultiVector Retriever (English),the embarked admiral and his staff,the flag bridge area of the ship is designated for the embarked admiral and his staff.,0.28175950490399515,0.28175950490399515,0.5454545454545454,0.5,0.5454545454545454,0.843114241001565,0,0.3157058656215668,0.7451760768890381,0.5035930275917053
LangChain MultiVector Retriever (English),"the penalty it exacts on aircraft size, payload, and fuel load","the disadvantage of the skijump is that it limits aircraft size, payload, and fuel load, as heavily laden aircraft cannot launch using a skijump due to their high loaded weight requiring a longer takeoff roll or assistance from a catapult or jato rocket.",0.14562215828264896,0.1488245587938548,0.2962962962962963,0.1923076923076923,0.2962962962962963,0.4509090909090909,0,0.08674241602420807,0.4697997570037842,0.25402721762657166
LangChain MultiVector Retriever (English),heavily laden aircraft,heavily laden aircraft cannot launch using a skijump due to their high loaded weight.,0.0785576563171084,0.0978237574896145,0.35294117647058826,0.2666666666666667,0.35294117647058826,0.6847545219638244,0,0.1473594754934311,0.6333063840866089,0.3524683713912964
LangChain MultiVector Retriever (English),a catapult or jato rocket,heavily laden aircraft sometimes require the assistance from assisted launch mechanisms.,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030478736385703087,0.07167904824018478,0.05450746789574623
LangChain MultiVector Retriever (English),would eliminate one or more helicopter landing areas,a skijump is not included on mixed flight deck operations where helicopters are present because it would eliminate one or more helicopter landing areas.,0.27274191069381915,0.2727419106938191,0.5,0.4666666666666667,0.5,0.823936855670103,0,0.1511400043964386,0.5424880385398865,0.3224796652793884
LangChain MultiVector Retriever (English),with a minimal armament and fuel load,the russian su33 is able to launch from the carrier admiral kuznetsov with a minimal armament and fuel load.,0.2915369229944523,0.2915369229944521,0.5384615384615384,0.5,0.5384615384615384,0.8421440865502826,0,0.17290087044239044,0.6982008218765259,0.3921312391757965
LangChain MultiVector Retriever (English),on the pretext of use as a floating casino,china purchased the stobar carrier liaoning in 1998 on the pretext of using it as a floating casino.,0.2534743707366162,0.2534743707366162,0.5925925925925926,0.48,0.5925925925925926,0.8950617283950617,0,0.294148325920105,0.7015485167503357,0.4734686017036438
LangChain MultiVector Retriever (English),a training ship,liaoning is classified as a training ship.,0.16508103044554204,0.20556680845025987,0.6,0.5,0.6,0.8412698412698413,0,0.21045540273189545,0.5799776911735535,0.3744029998779297
LangChain MultiVector Retriever (English),carrier usage,the liaoning is intended to help the navy practice with carrier usage.,0.044249674106354955,0.06178110636313396,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6048387096774195,0,-0.029656894505023956,0.19394977390766144,0.07499421387910843
LangChain MultiVector Retriever (English),it is a training ship,"liaoning is classified as a training ship, intended to allow the navy to practice with carrier usage.",0.07093725579940542,0.08097785064266205,0.3636363636363636,0.2,0.3636363636363636,0.5859375,0,0.15113519132137299,0.5883341431617737,0.339163213968277
LangChain MultiVector Retriever (English),this is the first aircraft carrier in their possession,"the chinese pla navy needed 45 years for liaoning to reach full capacity mainly due to the time required for training and coordination, as it was their first aircraft carrier.",0.044765262463593684,0.049060816292922776,0.2564102564102564,0.1081081081081081,0.20512820512820512,0.39469026548672564,0,-0.029244184494018555,0.4179287552833557,0.15814192593097687
LangChain MultiVector Retriever (English),india,"india started construction of a 40,000tonne vikrantclass aircraft carrier in 2009.",0.020044994979069072,0.033864985683445356,0.15384615384615385,0.0,0.15384615384615385,0.2380952380952381,0,-0.24353501200675964,0.41517606377601624,-0.004070605151355267
LangChain MultiVector Retriever (English),four gasturbine engines,the indianmade ship will be powered by four gasturbine engines.,0.11609514815067874,0.13950796967929138,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.7748538011695906,0,0.29267430305480957,0.7431970238685608,0.4880046248435974
LangChain MultiVector Retriever (English),"8,000 nautical miles","the context does not provide information about the range of the indianmade ship carrying 160 officers, 1400 sailors, and 30 aircraft.",0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06761796027421951,0.0874512791633606,0.008323718793690205
LangChain MultiVector Retriever (English),cochin shipyard,cochin shipyard is constructing the indianmade ship.,0.07122722710132624,0.1104479556707894,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.7211538461538463,0,0.26528242230415344,0.6839301586151123,0.44842371344566345
LangChain MultiVector Retriever (English),august 2013,the indianmade ship was launched in august 2013.,0.06321087140417253,0.09535414040914192,0.4,0.25,0.4,0.6944444444444445,0,0.0016999462386593223,0.382058709859848,0.1665297895669937
LangChain MultiVector Retriever (English),to deploy balloons,"in the early 20th century, carriers were used for launching airplanes from ships, as demonstrated by the first airplane takeoff from the deck of the british royal navy's hms hibernia in 1912.",0.0,0.0,0.0,0.0,0.0,0.0,0,-0.252242773771286,0.1490529626607895,-0.08681157231330872
LangChain MultiVector Retriever (English),thirtyseven,"as of 3 march 2016, there are thirtyseven active aircraft carriers worldwide.",0.01758542189440898,0.028398387225677894,0.15384615384615385,0.0,0.15384615384615385,0.2173913043478261,0,-0.17304177582263947,0.34802278876304626,0.03267741948366165
LangChain MultiVector Retriever (English),supercarriers,supercarriers.,0.06754436142034707,0.49999999999999994,1.0,0.0,1.0,0.45454545454545453,0,0.833393931388855,0.8696323037147522,0.8519368171691895
LangChain MultiVector Retriever (English),up to 90,supercarriers can carry up to 90 aircraft each.,0.1444977144915524,0.17747405280050266,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.8179012345679013,0,-0.05167562887072563,0.19234615564346313,0.061030685901641846
LangChain MultiVector Retriever (English),the united states navy,the united states navy owns the largest carriers in the world.,0.21200626759025185,0.21200626759025185,0.5333333333333333,0.4615384615384615,0.5333333333333333,0.78125,0,0.2586124539375305,0.5556486248970032,0.39460843801498413
LangChain MultiVector Retriever (English),there is no single definition,"an aircraft carrier is a warship that serves as a seagoing airbase, equipped with a fulllength flight deck and facilities for carrying, arming, deploying, and recovering aircraft. there is no single definition, and modern navies use several variants of the type.",0.07119802576104631,0.0711980257610463,0.21739130434782605,0.18181818181818182,0.21739130434782605,0.535483870967742,0,-0.21987518668174744,0.5690818428993225,0.05329640209674835
