Ground Truth,Modified RAG Answer,Traditional RAG Answer,BLEU (Mod),SacreBLEU (Mod),METEOR (Mod),ROUGE-1 (Mod),ROUGE-2 (Mod),ROUGE-L (Mod),BERTScore (Mod),Exact Match (Mod),BLEU (Trad),SacreBLEU (Trad),METEOR (Trad),ROUGE-1 (Trad),ROUGE-2 (Trad),ROUGE-L (Trad),BERTScore (Trad),Exact Match (Trad)
انٹرنیٹ,امدادی کوششوں میں مواصلات کی مدد کے طور پر انٹرنیٹ کا وسیع پیمانے پر استعمال کیا گیا تھا۔,امدادی کوششوں میں مواصلات کی مدد کے طور پر انٹرنیٹ کا وسیع پیمانے پر استعمال کیا گیا تھا۔,0.014238348381961592,2.1476912089159055,0.1851851851851852,0.0,0.0,0.0,0.7104151248931885,0,0.014238348381961592,2.1476912089159055,0.1851851851851852,0.0,0.0,0.0,0.7104151248931885,0
بوتھ,چینی عطیات لینے کے لئے موبائل فون پر ٹیکسٹ میسجنگ کے ذریعے چین یونیکوم اور چائنا موبائل کے ذریعے قائم کردہ اکاؤنٹس ترتیب دے رہے تھے۔,چینی عطیات لینے کے لئے موبائل فون پر ٹیکسٹ میسجنگ کے ذریعے چین یونیکوم اور چائنا موبائل کے ذریعہ قائم کردہ اکاؤنٹس ترتیب دے رہے تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6139201521873474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134991645812988,0
بیچوان کاؤنٹی کی نشست کے مہر بند کھنڈرات,حکومت نے بیچوان کاؤنٹی کی نشست کے مہر بند کھنڈرات تک رسائی کھول دی۔,حکومت نے بیچوان کاؤنٹی کی نشست کے مہر بند کھنڈرات تک تین دن کے لیے رسائی کھول دی۔,0.5142401605028263,51.424016050282646,0.9293241279069768,0.0,0.0,0.0,0.8595650792121887,0,0.38890556115271097,38.8905561152711,0.865451388888889,0.0,0.0,0.0,0.8442785143852234,0
خون عطیہ,بیجنگ کے آفس ٹاورز کو خالی کیا گیا جس کی وجہ سے لمبی قطاریں کھڑی ہو گئیں۔,زیادہ تر بڑے شہروں میں لمبی قطاروں کا سبب خون کا عطیہ دینا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6469408869743347,0,0.020912708837155788,3.377156414337854,0.31250000000000006,0.0,0.0,0.0,0.7368656396865845,0
تین دن,تقریباً دو منٹ تک۔,تین دن کے لئے کھول دیا گیا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6793133616447449,0,0.07122722710132624,11.044795567078939,0.7211538461538463,0.0,0.0,0.0,0.6915597319602966,0
کئی کنسرٹ,زلزلے سے بچ جانے والوں کے لئے رقم اکٹھی کرنے کے لئے ملک بھر میں کئی کنسرٹ منعقد ہوئے۔,زلزلے سے بچ جانے والوں کے لیے رقم اکٹھی کرنے کے لیے ملک بھر میں کئی کنسرٹ منعقد ہوئے۔,0.031070806525575975,4.048892532133102,0.5067567567567568,0.0,0.0,0.0,0.7168363332748413,0,0.031070806525575975,4.048892532133102,0.5067567567567568,0.0,0.0,0.0,0.7170141339302063,0
پورے سرزمین چین,زلزلے کے بعد چین میں لوگوں نے اسکولوں، بینکوں، اور گیس اسٹیشنوں کے آس پاس بوتھوں کے ساتھ عطیات دیئے۔,پورے سرزمین چین کے لوگوں نے اسکولوں، بینکوں اور گیس اسٹیشنوں کے آس پاس عطیات دیئے۔,0.013038525962482981,1.9146030690102511,0.10638297872340424,0.0,0.0,0.0,0.6705285310745239,0,0.0785576563171084,9.103526405546068,0.6847545219638244,0.0,0.0,0.0,0.7438594102859497,0
772 ملین ڈالر,16 مئی تک چینی حکومت نے زلزلے کی امداد کے لئے مجموعی طور پر 772 ملین ڈالر مختص کیے تھے۔,16 مئی تک چینی حکومت نے زلزلے کی امداد کے لیے مجموعی طور پر 772 ملین ڈالر مختص کیے تھے۔,0.06270285365635192,7.12695567709093,0.6264775413711584,0.6666666666666666,0.0,0.6666666666666666,0.7071605324745178,0,0.06270285365635192,7.12695567709093,0.6264775413711584,0.6666666666666666,0.0,0.6666666666666666,0.7056527733802795,0
ونچوان کاؤنٹی,ہوئی کاؤنٹی میں اڑائی گئی تھی۔,بیچوان کاؤنٹی میں۔,0.03759340464156993,8.116697886877475,0.20833333333333334,0.0,0.0,0.0,0.6187449097633362,0,0.07249749990681824,27.516060407455225,0.2380952380952381,0.0,0.0,0.0,0.7772848606109619,0
بین الاقوامی مدد,چین نے کہا کہ وہ زلزلے سے نمٹنے کے لیے بین الاقوامی مدد کو شکر گزار قبول کرے گا۔,چین نے کہا کہ وہ زلزلے سے نمٹنے کے لئے بین الاقوامی مدد کو شکر گزار قبول کرے گا۔,0.06601455493829528,7.535838128770539,0.640096618357488,0.0,0.0,0.0,0.7172009944915771,0,0.06601455493829528,7.535838128770539,0.640096618357488,0.0,0.0,0.0,0.7146422863006592,0
رابطے کی معلومات,خبریں اور میڈیا معلومات کو ذخیرہ کرنے کے لئے ویب سائٹس قائم کی گئی تھیں۔,متاثرین اور انخلاء کرنے والوں کے لئے رابطہ کی معلومات کو ذخیرہ کرنے کے لئے ویب سائٹس قائم کی گئی تھیں۔,0.019730657693620934,3.1251907639724417,0.23809523809523808,0.0,0.0,0.0,0.6883049607276917,0,0.02834266870839685,3.6321698830878617,0.20833333333333334,0.0,0.0,0.0,0.7435166835784912,0
چائنا یونیکوم اور چائنا موبائل,سوال کے سیاق و سباق میں کمپنیوں کے نام کا ذکر نہیں ہے جنہوں نے پیسے وصول کیے۔,سی سی ٹی وی نے 50 ملین یوان کی سب سے بڑی کارپوریٹ شراکت دی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6122696399688721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379081606864929,0
788،000 یوآن,معذرت، دیے گئے سیاق و سباق میں دونوں سامان کی قیمت کے بارے میں کوئی معلومات نہیں ہیں۔,"دونوں سامان کی قیمت 71,000 امریکی ڈالر اور 214,000 امریکی ڈالر تھی۔",0.0,0.0,0.0,0.0,0.0,0.0,0.6084876656532288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.656042218208313,0
امٹی فاؤنڈیشن,امیٹی فاؤنڈیشن نے پہلے ہی اس خطے میں امدادی کام شروع کر دیا تھا۔,امیٹی فاؤنڈیشن نے پہلے ہی اس خطے میں امدادی کام شروع کیا ہے۔,0.01758542189440898,2.8398387225677895,0.15625000000000003,0.0,0.0,0.0,0.7771104574203491,0,0.018724372764461875,3.0890553181566975,0.16129032258064518,0.0,0.0,0.0,0.7872947454452515,0
7،000,"زلزلے میں 7,000 سے زیادہ اسکول کے کمرے گر گئے۔",زلزلے میں سات اسکول گر گئے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6223578453063965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.60676509141922,0
7،000 سے زیادہ,"7,000 سے زیادہ اسکولوں کے کمرے ناکافی طور پر انجنیئرڈ تھے۔","زیرِ غور زلزلے میں 1,300 سے زیادہ ناکافی طور پر انجنیئرڈ اسکول کے کمرے گر گئے۔",0.05190794196013298,7.495553473355842,0.49342105263157904,0.0,0.0,0.0,0.730177104473114,0,0.036422694300114855,4.891187874480726,0.43604651162790703,0.0,0.0,0.0,0.669117271900177,0
بائی یان سونگ,اس شو کی میزبانی بائی یان سونگ نے کی تھی۔,اس شو کی میزبانی بائی یان سونگ نے کی تھی۔,0.12867201458772706,15.619699684601283,0.7957957957957957,0.0,0.0,0.0,0.7397266626358032,0,0.12867201458772706,15.619699684601283,0.7957957957957957,0.0,0.0,0.0,0.7397266626358032,0
"143,000 امریکی ڈالر","امیٹی فاؤنڈیشن نے تباہی کی امداد کے لئے 143,000 امریکی ڈالر مختص کیے ہیں۔","امیٹی فاؤنڈیشن نے تباہی کی امداد کے لئے 113,000 یوآن مختص کیے ہیں۔",0.09010288336595924,10.571070857151538,0.7181571815718159,1.0,1.0,1.0,0.7330554723739624,0,0.0,0.0,0.0,0.5,0.0,0.5,0.6797704100608826,0
چار گھنٹے کے پروگرام کی میزبانی کی جس کا نام دی گیونگ آف محبت,"18 مئی کی شام کو سی سی ٹی وی ون نے ""محبت کی عطا"" نامی چار گھنٹے کے خصوصی پروگرام کی میزبانی کی۔","18 مئی کی شام کو سی سی ٹی وی ون نے ""محبت کا دینا"" نامی چار گھنٹے کے خصوصی پروگرام کی میزبانی کی۔",0.14908960803395838,14.100024578768863,0.4643199561703876,0.0,0.0,0.0,0.7700296640396118,0,0.15415064977510756,14.521383677815454,0.5227558724832215,0.0,0.0,0.0,0.7701197862625122,0
ٹزو چی فاؤنڈیشن,تزو چی فاؤنڈیشن بیجنگ کی مدد کرنا چاہتا تھا۔,تزو چی فاؤنڈیشن بیجنگ کی مدد کرنا چاہتا تھا۔,0.06321087140417253,9.535414040914192,0.5208333333333335,0.0,0.0,0.0,0.8151479959487915,0,0.06321087140417253,9.535414040914192,0.5208333333333335,0.0,0.0,0.0,0.8151479959487915,0
چارٹرڈ کارگو فلائٹ,کمانڈر یانگ وینیاؤ کی زیر قیادت ایک موٹرائزڈ انفنٹری بریگیڈ کے ذریعے امدادی سامان منتقل کیا گیا۔,چائنا ایئر لائنز کے ذریعے تائیوان تاؤ یوآن بین الاقوامی ہوائی اڈے سے چنگدو شوانگلیو بین الاقوامی ہوائی اڈے کے لیے براہ راست چارٹرڈ کارگو پرواز کے ذریعے امدادی سامان منتقل کیا گیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.645049512386322,0,0.01878367300358391,2.246199289207964,0.3125,0.0,0.0,0.0,0.6626580357551575,0
ٹوفو ڈریگس اسکول ہاؤسز,"""توفو ڈریگس اسکول ہاؤسز"" کا جملہ ایجاد کیا گیا تھا۔",تو فو ڈرگز اسکول ہاؤسز,0.056950849982219685,12.605968092174914,0.4076086956521739,0.0,0.0,0.0,0.811375617980957,0,0.12121093525642128,21.3643503198117,0.45731707317073167,0.0,0.0,0.0,0.8704271912574768,0
1.57 ملین,جیکی چن نے متاثرین کو 1.57 ملین ڈالر عطیہ کیا۔,اداکار جیکی چن نے متاثرین کے لیے عطیہ کیا۔,0.056950849982219685,8.392229812593097,0.6696428571428572,1.0,1.0,1.0,0.7104953527450562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175362467765808,0
غیر ملکی امداد,میانمار نے سمندری طوفان نرگس کے بعد غیر ملکی امداد کو بلاک کیا۔,میانمار نے سمندری طوفان نرگس کے دوران غیر ملکی امداد کو بلاک کیا۔,0.09731464224859211,11.498759556447217,0.7361111111111112,0.0,0.0,0.0,0.7780455350875854,0,0.09731464224859211,11.498759556447217,0.7361111111111112,0.0,0.0,0.0,0.7828778624534607,0
ڈیم پھٹنے,"میانیانگ سے 200,000 لوگوں کو نکالنے کی وجہ کا ذکر سیاق و سباق میں نہیں ہے۔",ڈیم پھٹنے کی توقع میں 200،000 لوگوں کو میانیانگ سے نکال دیا گیا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6479020714759827,0,0.041263216881455095,5.679677445135579,0.5859375000000001,0.0,0.0,0.0,0.7435275912284851,0
200،000,"200,000 سے زیادہ لوگوں کو ندی کے نیچے سے نکالا گیا تھا۔",200،000 سے زیادہ لوگوں کو ندی کے نیچے سے نکال دیا گیا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.7038891315460205,0,0.018724372764461875,3.0890553181566975,0.22727272727272732,1.0,0.0,1.0,0.7074183821678162,0
بیچوان کاؤنٹی ، سیچوان,ماؤنٹ تانگجیا کی زمین انتہائی مشکل تھی اور یہ صرف پیدل یا ہوا کے ذریعے قابل رسائی تھی۔,ماؤنٹ تانگجیا سچوان کے بیچوان کاؤنٹی میں واقع ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5864964127540588,0,0.06321087140417253,9.535414040914192,0.5208333333333335,0.0,0.0,0.0,0.7188868522644043,0
28,28 جھیلیں لوگوں کے لیے خطرہ تھیں۔,28 جھیلیں لوگوں کے لیے ممکنہ خطرہ تھیں۔,0.03235934848975789,6.567274736060395,0.31250000000000006,1.0,0.0,1.0,0.5946969985961914,0,0.028599617161713803,5.522397783539471,0.2941176470588236,1.0,0.0,1.0,0.5873432755470276,0
19 مئی 2008,19 مئی 2008 کو چینیوں نے ایک منٹ کی خاموشی اختیار کی۔,چینیوں نے 19 مئی کو ایک منٹ کی خاموشی اختیار کی۔,0.10584277604455784,12.605968092174914,0.7549857549857552,1.0,1.0,1.0,0.7200203537940979,0,0.05190794196013298,7.495553473355842,0.49342105263157904,0.6666666666666666,0.0,0.6666666666666666,0.6860649585723877,0
مختلف گیمنگ سائٹس,بیجنگ کے بہت سے آفس ٹاورز کو خالی کیا گیا۔,ورلڈ آف وارکرافٹ کے لیے چینی سرورز مکمل طور پر بند ہو گئے تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.7089219093322754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819946765899658,0
روئیجن ، جیانگسی,ریلے کے دوران ایک منٹ کی خاموشی کا ذکر نہیں ہے۔,روئیجن، جیانگسی شہر میں ایک منٹ کی خاموشی رہی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6794241666793823,0,0.06321087140417253,9.535414040914192,0.6944444444444445,0.0,0.0,0.0,0.8177120685577393,0
یے زپنگ,سانگزاؤ مڈل اسکول کے پرنسپل نے اپنے اسکول کو مضبوط کیا۔,سانگزاؤ مڈل اسکول کے پرنسپل نے اپنے اسکول کو مضبوط کیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6539371609687805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539371609687805,0
سیاہ اور سفید,بہت سی ویب سائٹس نے اپنے ہوم پیجز کو سیاہ اور سفید میں تبدیل کر دیا۔,بہت سی ویب سائٹس نے اپنے ہوم پیجز کو سیاہ اور سفید میں تبدیل کر دیا۔,0.0785576563171084,9.103526405546068,0.6847545219638244,0.0,0.0,0.0,0.7424331903457642,0,0.0785576563171084,9.103526405546068,0.6847545219638244,0.0,0.0,0.0,0.7424331903457642,0
رائٹرز,چینی پراسیکیوٹرز نے گرے ہوئے اسکولوں کی تحقیقات میں شمولیت اختیار کی۔,رائٹرز نے اطلاع دی کہ چینی پراسیکیوٹرز اسکول کی عمارت کے گرنے کی تحقیقات میں ملوث تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6903106570243835,0,0.014936192853457254,2.2869567780619007,0.19230769230769232,0.0,0.0,0.0,0.7316568493843079,0
سی سی ٹی وی,سی سی ٹی وی نے سب سے زیادہ 50 ملین ین عطیہ دیا۔,سی سی ٹی وی نے 50 ملین ین پر سب سے بڑی کارپوریٹ شراکت دی۔,0.1933853138176172,19.338531381761726,0.8099489795918368,0.0,0.0,0.0,0.7333613634109497,0,0.16451929399933107,16.451929399933107,0.778186274509804,0.0,0.0,0.0,0.7074497938156128,0
دھماکے پولیس,عہدیداروں نے والدین کو ایک دستاویز پر دستخط کرنے پر مجبور کیا جس میں انہیں پیسے کے بدلے احتجاج کرنے سے منع کیا گیا تھا۔,عہدیداروں نے اسکولوں کے ارد گرد کورڈونز قائم کیے اور چینی نیوز میڈیا کو حکم دیا کہ وہ اسکول کے خاتمے پر رپورٹ کرنا بند کردیں۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6278758645057678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425844430923462,0
کہ چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لئے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لیے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,یونیسیف نے اطلاع دی کہ چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لیے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,0.8253498772794055,82.5349877279405,0.9127853881278538,0.0,0.0,0.0,0.9626511335372925,0,0.7297349727547102,72.97349727547102,0.9370950761256883,0.0,0.0,0.0,0.9307695627212524,0
14 مئی,چین نے باضابطہ طور پر بین الاقوامی مدد کے لئے درخواست نہیں کی، بلکہ کہا کہ وہ شکر گزار قبول کرے گا۔,چین نے 14 مئی کو بین الاقوامی برادری سے مدد کے لئے باضابطہ درخواست کی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5643803477287292,0,0.03868052697542155,5.255923420816887,0.5681818181818182,1.0,0.0,1.0,0.6650388240814209,0
مہینے بعد,زلزلے کے 72 گھنٹوں کے اندر زلزلے کے جھٹکے محسوس کیے گئے۔,زلزلے کے 72 گھنٹوں کے اندر اندر زلزلے کے جھٹکے محسوس کیے گئے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6482893228530884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.649489164352417,0
چین بھر کے اسکولوں,پیرس میں چینی حفاظتی چیک انجام دینے جا رہے ہیں۔,چین بھر کے اسکولوں میں حفاظتی جانچ پڑتال کی جائے گی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.67266446352005,0,0.23462350320528,23.462350320528007,0.8444148936170214,0.0,0.0,0.0,0.7802799940109253,0
19 کلومیٹر,زلزلے کی فوکل گہرائی 19 کلومیٹر تھی۔,زلزلے کی فوکل گہرائی 19 کلومیٹر تھی۔,0.081939171811711,13.134549472120788,0.75,1.0,0.0,1.0,0.6658576726913452,0,0.081939171811711,13.134549472120788,0.75,1.0,0.0,1.0,0.6658576726913452,0
2008,سیچوان زلزلہ 2008 میں ہوا تھا۔,2008 میں سیچوان زلزلہ ہوا تھا۔,0.03759340464156993,8.116697886877475,0.33333333333333337,1.0,0.0,1.0,0.635879397392273,0,0.03759340464156993,8.116697886877475,0.33333333333333337,1.0,0.0,1.0,0.6111118793487549,0
10.7 بلین یوآن,14 مئی تک 10.7 بلین یوآن (تقریباً 1.5 بلین امریکی ڈالر) کا عطیہ کیا گیا تھا۔,14 مئی تک 613 ملین ڈالر عطیہ کیے گئے تھے۔,0.0785576563171084,7.994607499472017,0.3488372093023256,0.5714285714285715,0.4,0.5714285714285715,0.7087599039077759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221478581428528,0
