query,ground_truth_answer,traditional_faithfulness,traditional_answer_relevancy,traditional_context_recall,traditional_context_precision,traditional_entity_recall,modified_faithfulness,modified_answer_relevancy,modified_context_recall,modified_context_precision,modified_entity_recall
خرابی کے لئے عمودی افقی سلپنگ کیا تھا؟,4.8 میٹر,0.6992654800415039,0.6188777685165405,0.0,0.0,0.0,0.24950112402439117,0.7038450241088867,0.0,0.0,0.0
کتنے لوگ بغیر گھر کے رہ گئے تھے؟,5 ملین,0.5917955636978149,0.48226431012153625,0.0,0.0,0.0,0.5453301072120667,0.48498284816741943,0.0,0.0,0.0
تباہ شدہ علاقوں کی تعمیر نو کے لیے کتنی رقم مختص کی گئی؟,1 ٹریلین RMB,0.4191661775112152,0.7024864554405212,0.0,0.0,0.0,0.44962078332901,0.597745418548584,0.0,0.0,1.0
صرف سیچوان صوبے میں کتنی اموات کی اطلاع دی گئی؟,68،636,0.49120840430259705,0.5573090314865112,0.0,0.0,0.0,0.6331210136413574,0.563826322555542,0.0,0.0,0.0
اس کیس کے بارے میں مضمون کب شائع ہوا تھا؟,جنوری 2010,0.2964404225349426,0.43096616864204407,0.0,0.0,0.0,0.20538033545017242,0.7466416358947754,0.0,0.0,0.0
غلطی کتنی گہری ہے؟,20 کلومیٹر گہری,0.4642975628376007,0.7368636131286621,0.0,0.0,0.0,0.2742888927459717,0.5870372653007507,0.0,0.0,0.0
یہ زلزلہ کب آیا؟,30 اگست ، 2008,0.4047456383705139,0.5499907732009888,0.0,0.0,0.0,0.15506254136562347,0.5741328001022339,0.0,0.0,0.0
خرابی کے لئے عمودی افقی سلپنگ کیا تھا؟,4.8 میٹر,0.6992654800415039,0.6188777685165405,0.0,0.0,0.0,0.24950112402439117,0.7038450241088867,0.0,0.0,0.0
پورے سیچوان علاقے میں کون سی صلاحیتیں کاٹ دی گئیں؟,انٹرنیٹ,0.6936815977096558,0.3241875171661377,0.0,0.0,0.0,0.27106475830078125,0.36174917221069336,0.0,0.0,0.0
صرف سیچوان صوبے میں کتنے لوگوں کی موت کی تصدیق کی گئی ہے؟,68،636,0.483634352684021,0.6051681041717529,0.0,0.0,0.0,0.7263330221176147,0.5487575531005859,0.0,0.0,0.0
تباہ ہونے والے ڈیموں کی کل تعداد کتنی ہے؟,391,0.5971405506134033,0.5790815353393555,0.0,0.0,0.0,0.42462602257728577,0.38011276721954346,0.0,0.0,0.0
زلزلے کے لئے کس سطح کا الرٹ لگایا گیا تھا؟,لیول II ایمرجنسی,0.4850645661354065,0.6159148812294006,0.0,0.0,0.0,0.6741101145744324,0.7923740148544312,0.0,0.0,0.0
کتنی بین الاقوامی تنظیموں نے عطیہ کیا؟,چار,0.45809024572372437,0.5540927648544312,0.0,0.0,0.0,0.7782844305038452,0.6860505938529968,0.0,0.0,0.0
سوامی ناتھن کرشنن کا کیا مطلب تھا جب انہوں نے کہا کہ عمارتیں ابھی تعمیر کی گئی ہیں؟,ڈیزائن نہیں کی گئیں,0.6702843904495239,0.734166145324707,0.0,0.0,0.0,0.7430578470230103,0.744389533996582,0.0,0.0,0.0
امریکہ نے کیا شیئر کیا؟,زلزلے سے متاثرہ علاقوں کی کچھ سیٹلائٹ تصاویر,0.7610189914703369,0.3859545588493347,0.0,0.0,0.0,0.4342653751373291,0.46066978573799133,0.0,0.0,0.0
انٹرنیٹ پورٹل نے اپنے ہوم پیجز سے کیا ہٹا دیا؟,تمام اشتہارات,0.323860764503479,0.5280854105949402,0.0,0.0,0.0,0.3010563552379608,0.2304290533065796,0.0,0.0,0.0
سنہوا میں کتنے طالب علم معذور تھے؟,546,0.4885304868221283,0.4160054922103882,0.0,0.0,0.0,0.5642166137695312,0.5913470983505249,0.0,0.0,0.0
یاؤ منگ نے کتنا عطیہ کیا؟,214،000 ڈالر اور 71،000 ڈالر,0.6722960472106934,0.6900386810302734,0.0,0.0,0.0,0.30266958475112915,0.6903407573699951,0.0,0.0,0.0
آپ کو صرف اس زلزلے جھیل کو حاصل کرنے کے لئے کس طرح کر سکتے ہیں؟,پیدل یا ہوا کے ذریعے,0.6234015226364136,0.7374974489212036,0.0,0.0,0.0,0.06858107447624207,0.19917039573192596,0.0,0.0,0.0
حکومت نے لوگوں کو احتجاج کرنے سے روکنے کے لیے کیا دھمکیاں دی ہیں؟,گرفتاری کی دھمکی,0.5197937488555908,0.6161396503448486,0.0,0.0,0.0,0.6241373419761658,0.7176150679588318,0.0,0.0,0.0
ریڈ کراس کی کون سی ٹیم 16 مئی کو تائی پے سے روانہ ہوئی,نجات ٹیم,0.5939047932624817,0.6239973902702332,0.0,0.0,0.0,0.10600389540195465,0.6852842569351196,0.0,0.0,0.0
کتنے لوگوں کی موت کی تصدیق کی گئی تھی؟,69،197,0.481048583984375,0.5857607126235962,0.0,0.0,0.0,0.6905211806297302,0.5963922739028931,0.0,0.0,0.0
کتنے زلزلے کے جھٹکے تھے؟,64 اور 104 کے درمیان,0.5875099897384644,0.6418080925941467,0.0,0.0,0.0,0.35242223739624023,0.641394853591919,0.0,0.0,0.0
شنگھائی اسٹاک ایکسچینج کے علاوہ، کون سا دوسرا ایکسچینج جنوب مغربی چین کے اسٹاک کی تجارت کو معطل کر دیا؟,شینزین اسٹاک ایکسچینج,0.554158091545105,0.8065721988677979,0.0,0.0,0.0,0.3948141634464264,0.2522367835044861,0.0,0.0,0.0
ایک لیول II ہنگامی منصوبہ کیا احاطہ کرتا ہے؟,قدرتی آفات کی سب سے سنگین کلاس,0.44433364272117615,0.8010922074317932,0.0,0.0,0.0,0.6891485452651978,0.26778465509414673,0.0,0.0,0.0
کس مسئلے نے امدادی ٹیموں کو متاثرہ علاقوں تک پہنچنے سے روک دیا؟,زمین پھٹنے,0.5055499076843262,0.5390357375144958,0.0,0.0,0.0,0.4611886143684387,0.613320529460907,0.0,0.0,0.0
پی ایل اے ایف سے کتنے ہیلی کاپٹر آئے؟,60,0.6824847459793091,0.8240484595298767,0.0,0.0,0.0,0.46529313921928406,0.8332726359367371,0.0,0.0,0.0
بیجنگ یونیورسٹی کے ایک پروفیسر نے زلزلے سے نمٹنے کے بارے میں کیا کہا؟,یہ پہلا موقع ہے [کہ] چینی میڈیا نے بین الاقوامی معیارات پر پورا اترا ہے۔,0.704494059085846,0.45656663179397583,0.0,0.0,0.0,0.12303115427494049,0.3820638060569763,0.0,0.0,0.0
Juyuan پرائمری اسکول میں کتنے مارے گئے تھے؟,600,0.7802459001541138,0.5832489728927612,0.0,0.0,0.0,0.8182355165481567,0.5503451824188232,0.0,0.0,0.0
برما نے چند دن پہلے آنے والے طوفان کے جواب میں کس طرح کا رویہ ظاہر کیا؟,خفیہ,0.5178521871566772,0.6847283244132996,0.0,0.0,0.0,0.1830919235944748,0.3484714925289154,0.0,0.0,0.0
مستقبل میں زلزلے آنے کا امکان کس حصے میں بڑھتا ہے؟,شمال مشرقی اور جنوب مغربی سروں,0.7066393494606018,0.8285850286483765,0.0,0.0,0.0,0.7328342795372009,0.8735617399215698,0.0,0.0,0.0
کیا غلطی دو جگہوں پر پھاڑ دیا؟,لانگ مینشان فالٹ,0.4434968829154968,0.8924009799957275,0.0,0.0,0.0,0.7020466327667236,0.1517748385667801,0.0,0.0,0.0
میانیانگ شہر میں کتنے لوگ ملبے کے نیچے دفن ہوئے تھے؟,1700,0.8630484342575073,0.49098819494247437,0.0,0.0,0.0,0.5319517850875854,0.6587721109390259,0.0,0.0,0.0
ٹام پارسنز نے مستقبل کے مضبوط زلزلے کے لئے خطرے کے عنصر کے طور پر کیا سمجھا؟,اعلی خطرہ,0.8532742261886597,0.8680754899978638,0.0,0.0,0.0,0.6643941402435303,0.8237720727920532,0.0,0.0,0.0
چارٹرڈ پرواز کس ہوائی اڈے سے روانہ ہوئی؟,تائیوان تاؤ یوآن بین الاقوامی ہوائی اڈے,0.7699646353721619,0.6638797521591187,0.0,0.0,0.0,0.6675047874450684,0.8349307775497437,0.0,0.0,0.0
فاؤنڈیشن کہاں مقیم تھی؟,تائیوان,0.20439735054969788,0.591151237487793,0.0,0.0,0.0,0.3402855694293976,0.5953092575073242,0.0,0.0,1.0
کون سا محکمہ بدھ تک بچاؤ کی کوشش میں شامل ہونے کے لئے تیار تھا؟,تائی پے فائر ڈیپارٹمنٹ,0.4877881407737732,0.6224232912063599,0.0,0.0,0.0,0.5350999236106873,0.4328691363334656,0.0,0.0,0.0
ہانشین زلزلے میں کتنے لوگ ہلاک ہوئے تھے؟,6،000 سے زیادہ افراد,0.705504298210144,0.7125475406646729,0.0,0.0,0.0,0.7136640548706055,0.5758917331695557,0.0,0.0,0.0
وہ کیا سوچتا تھا کہ ناقص تعمیر کی وجہ سے کیا ہوا؟,بڑے پیمانے پر ہلاکتیں,0.6804220676422119,0.670685350894928,0.0,0.0,0.0,0.5278604626655579,0.6752362251281738,0.0,0.0,0.0
تائیوان سے آنے والی ریڈ کراس کی ٹیم کہاں اتری؟,چنگڈو,0.38458842039108276,0.8742061853408813,0.0,0.0,0.0,0.58961021900177,0.5820660591125488,0.0,0.0,0.0
کارگو فلائٹ کس تاریخ روانہ ہوئی؟,15 مئی,0.2700362205505371,0.5431257486343384,0.0,0.0,0.0,0.6369916200637817,0.5431257486343384,0.0,0.0,0.0
جنوبی کوریا، جاپان اور دیگر ممالک کے گروپ چین کب پہنچے؟,16 مئی,0.42032966017723083,0.7998385429382324,0.0,0.0,0.0,-0.05144178494811058,0.20383059978485107,0.0,0.0,0.0
کتنے چینی فوجیوں کی بچاؤ کی کوششوں میں ملوث تھے؟,135،000,0.7739702463150024,0.7568255066871643,0.0,0.0,0.0,0.7507757544517517,0.6856780052185059,0.0,0.0,0.0
ریسکیو ہیلی کاپٹروں کو لینڈنگ میں دشواری کہاں ہوئی؟,ونچوان,0.5158908367156982,0.3401257395744324,0.0,0.0,0.0,0.7947888970375061,0.7681237459182739,0.0,0.0,0.0
کتنے چینی فوجیوں اور ڈاکٹروں کو امدادی کوششوں میں شامل کیا گیا تھا؟,135،000,0.5641932487487793,0.7639650702476501,0.0,0.0,0.0,0.7492623329162598,0.7418423891067505,0.0,0.0,0.0
اس آن لائن ریسکیو درخواست مرکز کا مقصد کیا تھا؟,تباہی کی بحالی کے اندھے مقامات کو تلاش کیا جاسکے,0.6572028994560242,0.8382232189178467,0.0,0.0,0.0,0.5220460891723633,0.22696176171302795,0.0,0.0,0.0
ایک ریسکیو ٹیم کب روانہ ہوئی؟,16 مئی,0.5098509788513184,0.6753413677215576,0.0,0.0,0.0,0.49591296911239624,0.7191500663757324,0.0,0.0,0.0
امدادی کوششوں میں مواصلات کی مدد کے طور پر کیا استعمال کیا گیا تھا؟,انٹرنیٹ,0.45557042956352234,0.724826455116272,0.0,0.0,0.0,0.4131994843482971,0.7225018739700317,0.0,0.0,0.0
چینی عطیات لینے کے لئے کیا ترتیب دے رہے تھے؟,بوتھ,0.7536782026290894,0.7294992804527283,0.0,0.0,0.0,0.7562459707260132,0.6658289432525635,0.0,0.0,0.0
حکومت نے کہاں تک رسائی کھول دی؟,بیچوان کاؤنٹی کی نشست کے مہر بند کھنڈرات,0.5023201704025269,0.4949212074279785,0.0,0.0,0.0,0.31303712725639343,0.6283891797065735,0.0,0.0,0.0
زیادہ تر بڑے شہروں میں لمبی قطاروں کا سبب کیا تھا؟,خون عطیہ,0.7157384157180786,0.4063453674316406,0.0,0.0,0.0,0.574688196182251,0.6639633178710938,0.0,0.0,0.0
یہ کتنی دیر کے لئے کھول دیا گیا تھا؟,تین دن,0.37773096561431885,0.42923203110694885,0.0,0.0,0.0,0.24209700524806976,0.7129778861999512,0.0,0.0,0.0
زلزلے سے بچ جانے والوں کے لیے رقم اکٹھی کرنے کے لیے کس طرح کی تقریب کا انعقاد کیا گیا؟,کئی کنسرٹ,0.7950565814971924,0.8677506446838379,0.0,0.0,0.0,0.793061375617981,0.8671141862869263,0.0,0.0,0.0
زلزلے کے بعد، چین میں کہاں سے لوگوں نے عطیات دیئے؟,پورے سرزمین چین,0.791753351688385,0.7223590612411499,0.0,0.0,0.0,0.842995285987854,0.6600103974342346,0.0,0.0,0.0
چینی حکومت نے 16 مئی تک کتنا نامزد کیا تھا؟,772 ملین ڈالر,0.7878779768943787,0.5352516174316406,0.0,0.0,0.0,0.4620004892349243,0.5883281826972961,0.0,0.0,0.0
سپلائی کس کاؤنٹی میں اڑائی گئی تھی؟,ونچوان کاؤنٹی,0.3784428834915161,0.6983206868171692,0.0,0.0,0.0,0.46802595257759094,0.48570629954338074,0.0,0.0,0.0
چین نے کیا کہا کہ وہ قبول کریں گے؟,بین الاقوامی مدد,0.6073269844055176,0.6042004823684692,0.0,0.0,0.0,0.538765549659729,0.6084051132202148,0.0,0.0,0.0
کس قسم کی معلومات کو ذخیرہ کرنے کے لئے ویب سائٹس قائم کی گئی تھیں؟,رابطے کی معلومات,0.4874916672706604,0.5692636370658875,0.0,0.0,0.0,0.2669471800327301,0.7010689377784729,0.0,0.0,0.0
کن کمپنیوں نے یہ پیسے وصول کیے؟,چائنا یونیکوم اور چائنا موبائل,0.5603377223014832,0.5961757898330688,0.0,0.0,0.0,-0.028133735060691833,0.2971688508987427,0.0,0.0,0.0
دونوں سامان کی قیمت کتنی تھی؟,788،000 یوآن,0.4870660901069641,0.4348875880241394,0.0,0.0,0.0,0.32518744468688965,0.6479873061180115,0.0,0.0,0.0
کس فاؤنڈیشن نے پہلے ہی اس علاقے میں امدادی کام شروع کر دیا تھا؟,امٹی فاؤنڈیشن,0.6718868017196655,0.7916128635406494,0.0,0.0,0.0,0.2600071132183075,0.8343347311019897,0.0,0.0,0.0
زلزلے میں کتنے اسکول کے کمرے گر گئے؟,7،000,0.786369800567627,0.8208136558532715,0.0,0.0,0.0,0.8215312957763672,0.6489073634147644,0.0,0.0,0.0
کتنے اسکول کے کمروں کے گرنے کے تخمینے کیا ہیں؟,7،000 سے زیادہ,0.5979083776473999,0.6835129261016846,0.0,0.0,0.0,0.8881819844245911,0.6407331824302673,0.0,0.0,0.0
اس شو کی میزبانی کس نے کی تھی؟,بائی یان سونگ,0.429903119802475,0.6883063912391663,0.0,0.0,0.0,0.3241642117500305,0.3588580787181854,0.0,0.0,0.0
امیٹی فاؤنڈیشن نے تباہی کی امداد کے لئے کتنی رقم مختص کی ہے؟,"143,000 امریکی ڈالر",0.6240782737731934,0.7164710164070129,0.0,0.0,0.0,0.5993329882621765,0.6764087677001953,0.0,0.0,0.0
18 مئی کی شام کو سی سی ٹی وی ون نے کیا میزبان کیا؟,چار گھنٹے کے پروگرام کی میزبانی کی جس کا نام دی گیونگ آف محبت,0.6084209680557251,0.6301531791687012,0.0,0.0,0.0,0.8279924392700195,0.622239351272583,0.0,0.0,0.0
کون سا فاؤنڈیشن بیجنگ کی مدد کرنا چاہتا تھا؟,ٹزو چی فاؤنڈیشن,0.5888158082962036,0.6910961270332336,0.0,0.0,0.0,0.5859657526016235,0.8597502112388611,0.0,0.0,0.0
امدادی سامان کو تائیوان سے متاثرہ علاقے میں کیسے منتقل کیا گیا؟,چارٹرڈ کارگو فلائٹ,0.7310631275177002,0.7431986927986145,0.0,0.0,0.0,0.5441319346427917,0.7275514006614685,0.0,0.0,0.0
تباہ شدہ اسکولوں کے نتیجے میں کون سا جملہ ایجاد کیا گیا تھا؟,ٹوفو ڈریگس اسکول ہاؤسز,0.4965667724609375,0.7425921559333801,0.0,0.0,0.0,0.43772703409194946,0.7670100927352905,0.0,0.0,0.0
اداکار جیکی چن نے کتنی رقم عطیہ کی؟,1.57 ملین,0.6464890241622925,0.7247794270515442,0.0,0.0,0.0,0.7405194044113159,0.6994516849517822,0.0,0.0,0.0
سمندری طوفان نرگس کے بعد میانمار نے کیا بلاک کیا؟,غیر ملکی امداد,0.47195979952812195,0.6814637184143066,0.0,0.0,0.0,0.5807611346244812,0.4813288152217865,0.0,0.0,0.0
وہ خوف کیا تھا جس کی وجہ سے 200،000 لوگوں کو میانیانگ سے نکال دیا گیا تھا؟,ڈیم پھٹنے,0.37886470556259155,0.7734597325325012,0.0,0.0,0.0,0.7276211977005005,0.7016413807868958,0.0,0.0,0.0
کتنے لوگوں کو ندی کے نیچے نکال دیا گیا تھا؟,200،000,0.4306285083293915,0.6574363112449646,0.0,0.0,0.0,0.5835779905319214,0.5423422455787659,0.0,0.0,0.0
ماؤنٹ تانگجیا کہاں ہے؟,بیچوان کاؤنٹی ، سیچوان,0.2710215747356415,0.4894513785839081,0.0,0.0,0.0,0.11752495914697647,0.21761465072631836,0.0,0.0,0.0
کتنی جھیلیں لوگوں کے لیے خطرہ تھیں؟,28,0.7498900294303894,0.7847075462341309,0.0,0.0,0.0,0.3928934335708618,0.7847075462341309,0.0,0.0,0.0
چینیوں نے کب ایک منٹ کی خاموشی اختیار کی؟,19 مئی 2008,0.7002308368682861,0.784660279750824,0.0,0.0,0.0,0.750302255153656,0.7351918816566467,0.0,0.0,0.0
کس میں سے بہت سے مکمل طور پر بند کر دیا؟,مختلف گیمنگ سائٹس,0.570033848285675,0.4364342987537384,0.0,0.0,0.0,0.44563743472099304,0.34053170680999756,0.0,0.0,0.0
ریلے کے دوران ایک منٹ کی خاموشی کہاں تھی؟,روئیجن ، جیانگسی,0.7050479650497437,0.6161984801292419,0.0,0.0,0.0,0.4859631657600403,0.6107257604598999,0.0,0.0,0.0
کس اسکول کے پرنسپل نے اپنے اسکول کو مضبوط کیا؟,یے زپنگ,0.49904102087020874,0.8111871480941772,0.0,0.0,0.0,0.6871273517608643,0.6791188716888428,0.0,0.0,0.0
بہت سی ویب سائٹس نے اپنے ہوم پیجز کو کس رنگ میں تبدیل کیا؟,سیاہ اور سفید,0.34943872690200806,0.7420365810394287,0.0,0.0,0.0,0.6674050092697144,0.7420365810394287,0.0,0.0,0.0
کس گروپ نے اطلاع دی کہ چینی پراسیکیوٹرز اسکول کی عمارت کے گرنے کی تحقیقات میں ملوث تھے؟,رائٹرز,0.722358226776123,0.8876655101776123,0.0,0.0,0.0,0.4888196885585785,0.890035092830658,0.0,0.0,0.0
کس کمپنی نے سب سے زیادہ دیا؟,سی سی ٹی وی,0.701468825340271,0.32537132501602173,0.0,0.0,0.0,0.6237207055091858,0.41094833612442017,0.0,0.0,0.0
احتجاجی مظاہروں کو توڑنے کے لیے اور کون سے طریقے استعمال کیے گئے؟,دھماکے پولیس,0.6089280247688293,0.7155116200447083,0.0,0.0,0.0,0.6748269200325012,0.4456111192703247,0.0,0.0,0.0
یونیسیف نے کیا اطلاع دی؟,کہ چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لئے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,0.6884307861328125,0.05604762211441994,0.0,0.0,0.0,0.8623676896095276,0.05199631303548813,0.0,0.0,0.0
چین نے باضابطہ طور پر بین الاقوامی برادری سے مدد کے لئے کب درخواست کی؟,14 مئی,0.5890903472900391,0.7900222539901733,0.0,0.0,0.0,0.6876147985458374,0.6429467797279358,0.0,0.0,0.0
زلزلے کے کتنے دن بعد زلزلے کے جھٹکے محسوس کیے گئے؟,مہینے بعد,0.5548129677772522,0.6650179624557495,0.0,0.0,0.0,0.6579748392105103,0.7585655450820923,0.0,0.0,0.0
چینی حفاظتی چیک کہاں انجام دینے جا رہے ہیں؟,چین بھر کے اسکولوں,0.6736120581626892,0.6284651756286621,0.0,0.0,0.0,0.6278367042541504,0.7437325119972229,0.0,0.0,0.0
زلزلے کی فوکل گہرائی کتنی تھی؟,19 کلومیٹر,0.4953885078430176,0.7850496768951416,0.0,0.0,0.0,0.4509643316268921,0.5895374417304993,0.0,0.0,0.0
